,n,p,k,n_hat | Brute,p_hat | Brute,n_hat | Differential Evolution,p_hat | Differential Evolution,n_hat | Analytical (without bias correction),p_hat | Analytical (without bias correction),n_hat | Analytical (with bias correction),p_hat | Analytical (with bias correction)
67,100.0,0.3,10000.0,97.48578141474948,0.30728994052007386,168.26780813803316,0.17701552315539626,51.03386423829133,0.5869906276374688,68.22413452205689,0.4390880178965859
68,100.0,0.5,10.0,68.93636928785818,0.7456151931386044,70.05609343734437,0.732673570249895,63.12501938554652,0.8142571756860141,96.3180488233021,0.5336486839999697
69,100.0,0.5,100.0,83.29258798172734,0.5980124161531885,83.4775229135937,0.5971231656436976,65.98188307730466,0.7549041900129221,96.46029326692349,0.5163782766258704
70,100.0,0.5,1000.0,102.49946650128658,0.4865683726955877,112.57623050898582,0.44307928974659816,71.04164886588795,0.7020248093361401,100.91685635142534,0.49419890594219446
71,100.0,0.5,10000.0,98.93612853163765,0.5061043232058107,102.07642149147648,0.490054595582517,74.75300801068605,0.6698325770762581,101.97426224679651,0.4910258617886985
72,100.0,0.7,10.0,83.85117666965274,0.8348123184784617,83.83885249134374,0.835073073155605,81.41591179211582,0.8597827925668294,123.3275441698018,0.5675942099651435
73,100.0,0.7,100.0,96.2545304536875,0.7263035155094573,112.06556668944341,0.6209882772461423,86.87196590568365,0.8047475301284288,129.0968308482682,0.5415314964793174
74,100.0,0.7,1000.0,100.42299693509489,0.6962050936093203,100.1401031561125,0.6975160451635632,89.18116076878393,0.7839660237352769,126.81932113359176,0.5512961225076374
75,100.0,0.7,10000.0,100.40209303619113,0.6969555962961029,100.84583015336904,0.6938409619468291,90.28304769011459,0.7750713095129808,124.61635560280621,0.5615298221610345
76,100.0,0.8,10.0,87.89068229477235,0.9011193095063619,87.80270067529233,0.9022221478724284,92.00774665132839,0.8607970837513879,145.1151880316433,0.5457733340960144
77,100.0,0.8,100.0,92.0537768043633,0.8691658837081925,91.65067468793293,0.8729834812964123,91.53411807060529,0.8741002992816722,131.16291064640407,0.610004761297919
78,100.0,0.8,1000.0,99.74887003506218,0.801883823560279,100.28350349139043,0.7969665017973206,96.29709797368005,0.8306273157043846,134.4954809605882,0.5947188666022091
79,100.0,0.8,10000.0,99.83563423779424,0.8017518589458792,99.9198031699641,0.8003392603271737,96.71306691933333,0.8276379040565718,132.188497948906,0.6055246957336538
80,100.0,0.9,10.0,93.97903830192809,0.9523398522359198,94.13960344563947,0.9504277455642347,101.10632090759849,0.8852067724014451,158.42412154483657,0.5649392221794335
81,100.0,0.9,100.0,96.588019629744,0.9319996099564334,96.7143674663597,0.9307103590570162,96.9057591486412,0.928943757222114,135.98259720785893,0.661996474904786
82,100.0,0.9,1000.0,99.99104725385853,0.9000306680351962,99.47703174984758,0.9063665892923503,99.88627871500674,0.9009745998924606,137.41661219688072,0.6549062632330186
83,100.0,0.9,10000.0,99.95954750337134,0.9006043361975866,100.12261791611752,0.8989398667799469,99.81957847271384,0.9018671625086905,135.05466468086783,0.6665745327103316
84,200.0,0.1,10.0,46.41697525355045,0.44811187514554685,522.8627721118347,0.039839276227383535,30.62946772437896,0.6790846052948097,43.976338375383776,0.47298162531064714
85,200.0,0.1,100.0,53.05219075510986,0.37717572969625734,100.56827568450205,0.2001580361746922,33.53261334184209,0.5967324943037311,45.44712110986115,0.4402919153367058
86,200.0,0.1,1000.0,187.5152372561561,0.10662066963307822,177.74749578236583,0.11249517942973586,36.73708407896587,0.5442184784460659,49.78946618962479,0.4015508004013542
87,200.0,0.1,10000.0,181.1639198735188,0.11016210967916706,336.6597296535954,0.05886381385352074,39.521192769040496,0.5049796982755521,51.64864530587739,0.386407037044376
88,200.0,0.2,10.0,66.22464620911757,0.6115547631850831,72.57860775239953,0.5593006313827354,52.04670825829483,0.7781471942280884,82.900342644098,0.48853839089509904
89,200.0,0.2,100.0,197.019799604213,0.20307604169676252,453.72239776781976,0.08810242246888145,63.64805274890186,0.6286131039679027,94.36261243718451,0.42400267401068337
90,200.0,0.2,1000.0,196.48548557467907,0.20363845071622805,197.4259938805355,0.202507461641048,66.31304516260056,0.6033805249312558,94.61017979159826,0.42291432156810277
91,200.0,0.2,10000.0,198.61186259514534,0.20123672593330233,532.7803572096125,0.07493839434339089,66.34524086830376,0.6024245217428187,92.39523051176864,0.43257644121477856
92,200.0,0.3,10.0,84.0347502364382,0.7461198344342288,370.59377504642595,0.1684833740056545,76.16610117970359,0.8232008600790508,116.85218123511797,0.536575349619204
93,200.0,0.3,100.0,119.88380508601426,0.4988997468428045,221.33114198220835,0.26919264673689364,81.3962617254351,0.734800330287285,122.63921013748444,0.48769068173996
94,200.0,0.3,1000.0,199.07143756584088,0.3018062136402816,259.4001587760849,0.23168481464539337,87.9044366507074,0.6834808604568483,131.1493582115265,0.4581112772438987
